,reviewId,content,score,at,replyContent,appVersion,application
55434,23df4795-f435-4319-9aa6-39ccb09d7439,Belum begitu paham,5,2019-02-03 02:50:46,"Halo Bunda, terima kasih banyak atas review positifnya. Semoga kedepannya Bunda dapat menggunakan semua fitur-fitur yang tersedia di aplikasi theAsianparent dengan baik ya! 😊",2.2.5.7,Asian Parent
19011,eea8c471-0254-4aeb-9eaf-1d2db1d4fb8f,Sangat memudahkan,5,2022-01-29 08:59:42,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.7,Asian Parent
67094,f394065c-c9e5-4adb-8865-c844ddb2faca,Nice apps,5,2020-06-12 02:21:33,"Hi Faarah! Thank you for your positive feedback. We really appreciate it! ❤️ We hope our app features will help you and your family in many ways. Anyway, don’t forget to invite your gang to join theAsianparent app community too! 😊 Thank you! Please give us 5⭐ya!",2.6.2,Asian Parent
14778,52acd865-00e9-450c-b075-83520ce1541f,Mencerdaskan,5,2022-05-17 21:33:11,"Halo Bunda ryan setiawan, kami sangat senang mendengar ulasan positif dari Anda ❤️ Gunakan aplikasi theAsianparent untuk mendapatkan informasi seputar kehamilan, tips pernikahan, rekomendasi makanan anak, gizi balita serta informasi terkait kehamilan dan parenting lainnya 😊
",2.11.3,Asian Parent
30896,1e09eaba-e0bd-45d6-8286-bad83ab5cc7e,banyak pengetahuan baru,4,2021-05-03 09:12:56,"Dear Parent, terima kasih untuk dukungan Anda. Jika Anda menyukai app kami, jangan lupa kasih bintang 5★ ya! Oh ya, undang teman untuk gabung dalam komunitas theAsianparent juga! 😊",2.9.6,Asian Parent
16227,24a27ba8-5e5c-4a19-876f-8e34c2a6a8b3,Sangat membantu saya dalam pertumbuhan janin,5,2022-03-24 11:32:53,"Halo, Parent! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi mengenai perkembangan dan pertumbuhan anak Anda. Semoga Anda juga dapat menggunakan fitur di aplikasi theAsianparent (seperti fitur cari nama bayi, resep dll).dengan baik ya.😊
",2.10.14,Asian Parent
35192,111b4e9f-cf76-4c19-b81e-98880ee72e55,Sangat bagus sekali 😍,5,2021-02-10 18:35:25,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.8.3,Asian Parent
8665,00b8c52b-8792-461a-be05-fe8ae16ab3f9,"Sementara bintang 4 dulu, nanti kalau perhitungan HPL sangat mendekati atau sesuai, saya kasih tambah bintang ☺",4,2023-01-22 21:58:12,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊
",2.12.12,Asian Parent
4658,25954cb9-0b3d-4a95-9add-c792eadd4503,Sangat membantu,5,2024-01-31 18:09:56,"Hai, Parent Nurhabibah Habibah! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini dapat membantu Anda. Semoga Parent bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Parent untuk bergabung di komunitas kami. 😊
",2.13.5,Asian Parent
28720,deb2f6a0-0e86-40cd-a94a-8c679359f1be,mantap,5,2021-07-14 08:33:52,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.13,Asian Parent
7841,71c17f5b-c736-4b2e-a69c-c4fa99011ebd,Aplikasi sangat bagus,5,2023-02-22 18:31:33,"Hai, Parent Agus Hadi! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊
",2.12.20,Asian Parent
15519,31beae1e-01c4-4e13-af37-d14431da58c6,Bagus aplikasi nya..membantu banget buat mengetahui berapa usia kehamilan ibu...juga tumbuh kembang janin 😘,5,2022-04-16 08:55:33,"Halo, Parent! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi mengenai perkembangan dan pertumbuhan anak Anda. Semoga Anda juga dapat menggunakan fitur di aplikasi theAsianparent (seperti fitur cari nama bayi, resep dll).dengan baik ya.😊
",2.11.0,Asian Parent
9368,114f6989-a1f0-4334-ba4c-ad6f181e8fb0,Bagus,4,2022-11-24 10:56:09,"Hai, Parent Satria Putra! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊
",2.12.12,Asian Parent
5268,d387e09b-66bd-4b36-9011-d32384a20a94,ngebantu bgt selama proses kehamilan 👍,5,2024-01-19 13:30:09,"Hai, Parent Dini Febriyanti! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini dapat membantu Anda. Semoga Parent bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Parent untuk bergabung di komunitas kami. 😊
",2.13.5,Asian Parent
30040,3c0a7a5d-fda0-43ca-8bc0-e8eb9d6cd528,Berguna sekali untuk saya yang baru pertama kalinya hamil🤩,5,2021-05-28 12:47:56,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.7,Asian Parent
47730,107a47e3-ce8f-4b73-8b30-2512e0714f9d,Banyak postingan lama yang muncul lagi. Dan postingan yang udah di sembunyikan juga masih muncul,2,2019-12-16 07:11:05,"Dear Bunda Azalea, terima kasih untuk dukungan Anda. Postingan lama yang muncul kembali biasanya merupakan unggahan populer dan menjadi isu yang banyak dialami Parent di luar sana. Namun, Bunda tetap bisa melihat unggahan baru yang akan muncul di beranda dan turut aktif berbagi. Terima kasih dan jangan lupa kasih bintang 5★ ya, Bun!",,Asian Parent
46298,ea4c85dc-d478-4e6f-b3ca-a366939602e3,Aplikadi yang sangat bagus bisa memberikan manfaat di saat kehamilan saya,5,2020-02-13 06:19:40,"Hi, Bunda! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Bunda memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Bunda untuk bergabung di komunitas kami. 😊",2.4.2,Asian Parent
21738,2beb8e75-0cf9-4792-86ff-bb6a1a0e8b67,Sy instal ulng di HP baru kok ngk bisa masuk knp ya? Gagal tersebut dan mintk tunggu dan di coba lagi 🔁,5,2021-12-07 17:40:44,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.10.6,Asian Parent
93284,c3ca6457-035d-4c73-8cc2-cdfdd28c19a5,MasyaAllah seneng bgt ada aplikasi ini. bantu bgt untuk belajar tumbuh kembang anak terutama untuk new mom kyk saya. Terimakasiiih❤️,5,2023-01-18 22:25:28,"Halo AyBun, terima kasih atas review positifnya.
Kami senang dapat membantu Bunda dalam mendampingi si Kecil melalui aplikasi. Silakan ajak teman-teman Bunda menggunakan aplikasi Tentang Anak juga ya, agar mendapatkan manfaat dari fitur-fiturnya! 😊",1.6.0,Teman Bumil
43607,93fc58ad-5183-47fd-af5f-51a5ebb76134,Suka banget sama aplikasi ini sangat bermanfaat 😇,5,2020-06-10 07:17:52,"Hai, Parent! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.6.17,Asian Parent
56283,3d60047a-6edc-440f-bf11-80604a8f4f37,Best application,5,2024-05-22 09:19:36,"Hi! Naaappreciate namin ang positive review mo. ❤️ Sana ay matulungan ka pa ng app sa iyong parenting journey, ikaw man ay pregnant o may baby na. Pinapangako naming papagandahin pa namin ang iyong experience. Imbitahan mo na ang iba mo pang mommy friends na sumali na rin sa theAsianparent community! 😊",3.0.6,Asian Parent
69848,772c24fd-1206-4c0a-938b-b930c2e2699f,Mudah difahami dan sangat membantu bagi mereka yg baru berumahtangga...good apps 👍,5,2019-09-14 20:35:36,"Hi, Bunda Atieqa! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Bunda memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Bunda untuk bergabung di komunitas kami. 😊",2.3.2,Asian Parent
92872,50b89fbc-d7ec-4d59-9b70-21e9f3bbebe5,Bulan oktober 2020 cma sampai tgl 29,3,2023-03-30 21:27:57,Halo Bunda Piska Priyanti37 terima kasih sudah menggunakan aplikasi Tentang Anak. Mohon maaf atas ketidak nyamanannya. Mengenai kendala tanggal tersebut silakan hubungi kami di +62 821-3716-1033 agar dbantu perihal tersebut. Terima kasih AyBun!,2.0.0,Teman Bumil
2442,566bec21-a353-41b7-8432-889a46c79ce0,Sangat membantu untuk perkembangan sikecil♥️♥️♥️,5,2024-05-19 13:13:40,"Halo Parent! Terima kasih atas ratingnya, ya! Semoga Parent bisa terus menggunakan aplikasi kami dan tergabung dalam komunitas kami dengan nyaman 😊",3.0.6,Asian Parent
10085,9aa7ca52-bbb2-46b9-8b79-0b94b25154a3,Sangat membantu pengalaman di hamil pertama,5,2022-10-26 12:56:28,"Hai, Parent ririn orinn91! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini dapat membantu Anda. Semoga Parent bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Parent untuk bergabung di komunitas kami. 😊
",2.12.7,Asian Parent
72259,3996bb75-49ce-4639-b8f8-fa146cdfe078,"aneh nih aplikasi pas dibuka gk muncul gambar apa"" smpai coba aq hapus trus download lagi TETEP saja tidak muncul gambar apa""...",1,2023-11-19 09:08:33,"Dear Mama Khusnul Lukita, kami sangat mengerti ketidaknyamanan yang Mama rasakan. Detail kendala yang Mama alami silakan diinformasikan melalui email cs@hallobumil.com agar dapat kami lakukan pengecekan lebih lanjut. #mengertimama",2.4.2,Hallobumil
51917,a230d307-ff41-4465-9710-437159b604ed,teerrrrrrrloooooveeeeee 💋💋💋💋,5,2019-07-18 00:22:05,"Halo, Parent! Terima kasih atas review positifnya. Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",,Asian Parent
91851,81154cbc-86b1-4220-963b-db24af3ad4e2,"Selama pakai apk tentanganak sangat terbantu dan membuat hati tenang dalam memantau tumbuh kembang si kecil. Mana lengkap dengan belanja jdi beli untuk anak bisa tenang karena dari terpercaya, sukses selalu tentang anak aamiin 🤲😍",5,2023-09-15 16:38:28,"Hi AyBun, terima kasih untuk review positif nya ya. Senang sekali mendengar jika AyBun terbantu dengan adanya aplikasi Tentang Anak. Semoga fitur tumbuh kembang, belanja dan banyak fitur lain yang ada di dalam aplikasi dapat selalu bermanfaat bagi AyBun ya. Yuk ajak teman AyBun untuk gunakan aplikasi nya juga. Terima kasih untuk doa nya ya AyBun💖",2.4.0,Teman Bumil
30476,b4af2367-9188-40a6-805c-282dbd0c6f8b,Sangat bermanfaat,5,2021-05-15 23:30:35,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.7,Asian Parent
5743,f97de099-c6dd-4e2b-b1f6-c1eb7f3200f2,Aplikasi yang sangat keren,5,2023-11-22 10:30:43,"Hai, Parent Liza Milyanur! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊
",2.13.3,Asian Parent
347,4e6b3fb9-d64a-40ba-b55e-3bb885625de1,"Aplikasi yang mudah di gunakan, dan sangat membantu untuk memantau perkembangan kahamilan saya👍",4,2023-03-13 09:25:12,,4.0.5,Diary Bunda
46860,3aab57bc-d70b-495c-872c-05630938ac2c,"Banyak pengetahuan tentang ibu hamil,aplikasi yg bagus",5,2020-01-20 04:15:09,"Halo, Bunda. Terima kasih atas review positifnya. Kami senang Bunda mendapatkan manfaat positif dan informasi akurat seputar parenting dari aplikasi ini. Semoga Bunda memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Bunda untuk bergabung di komunitas kami. 😊",2.4.2,Asian Parent
43421,077b853e-5405-459e-bba3-352a0e163ff6,Aplikasi ini sangat membantu,5,2020-06-16 05:23:14,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.6.17,Asian Parent
73268,0c0e0f91-d62f-4a1c-997f-591b58996ce1,Allhmdulilah jdi tau masa subur dan telat menstruasi ua apk ini membantu buat kalian yaa..,5,2021-12-02 22:33:54,"Hallo Mama Rani Kuswanto, terima kasih atas ulasan dan lima bintangnya. Semoga aplikasi Hallobumil dapat bermanfaat sebagai pendamping kehamilan, dan tumbuh kembang Si Kecil nantinya. Sehat selalu :) ^np

",,Hallobumil
13486,88761c3f-011b-427a-af06-0c5890016d2b,♥️,5,2022-07-18 07:30:14,"Hai, Parent Moch abdul malik Fajar! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.13,Asian Parent
67400,ad0393d7-59f3-49ca-a7e6-60e601a93dc3,Very helpful,5,2020-05-10 18:06:10,"Hi Anne! Thank you for your positive feedback. We really appreciate it! ❤️ We hope our app features will help you and your family in many ways. Anyway, don’t forget to invite your gang to join theAsianparent app community too! 😊 Thank you! Please give us 5⭐ya!",2.6.2,Asian Parent
55191,c652d6a2-fe46-413b-9ba0-4989c9ad514c,good job,5,2019-02-15 17:00:52,"Thank you for your kind words 💕. We are on a mission to make parenting an enjoyable journey. Please do share this app with all your friends and family! By the way, did you know you can now earn points for your contribution to the app and enjoy exciting rewards? Do check it out🎁",2.2.6.0,Asian Parent
35703,57cdc8ec-411d-4db9-8576-cf36a73354b7,Bagus sekali banyak info yg bermanfaat seputar ibu dan anak,5,2021-01-29 09:28:09,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.8.2,Asian Parent
31729,ae1b5668-58c9-41f7-9944-f91fa3ddba2b,Suka,3,2021-04-17 06:53:14,"Dear Parent, terima kasih untuk dukungan Anda. Jika Anda menyukai app kami, jangan lupa kasih bintang 5★ ya! Oh ya, undang teman untuk gabung dalam komunitas theAsianparent juga! 😊",2.9.4,Asian Parent
28423,3fe7ccc9-1123-48e2-b835-7040714b1811,Bermanfaat bikin melek teknologi,5,2021-07-20 12:35:46,"
Hai, Parent! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊
",2.4.2,Asian Parent
15000,a5218205-ed8e-49b7-a1f5-a5d3d9a89e9b,sudah sangat membantu dan lengkap serta banyak tips dan berita seputar parenting,4,2022-05-09 00:13:04,"Halo, Bunda. Terima kasih atas review positifnya. Kami senang Bunda bisa mendapatkan manfaat positif dari aplikasi ini. Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.11.3,Asian Parent
90868,3ac63145-81f0-45e9-8f78-2ed27e536ada,"Amat sangat terbantu, terimakasih tentang anak",5,2024-02-22 12:26:41,"Hi Bunda panca regita, terima kasih atas ulasan yang diberikan. Kami senang mendengar aplikasi kami dapat membantu dan bermanfaat dalam memantau tumbuh kembang Si Kecil. Sama-sama bunda, semoga fitur dan segala informasi yang tersedia dapat selalu membantu bunda ya. Yuk ajak teman-teman bunda menggunakan aplikasi Tentang Anak juga ya💕",2.16.0,Teman Bumil
60988,b3dfc2f8-8726-46f8-8baf-f71f7211f94c,Excellent 😊 It is great to used this app.,5,2021-12-14 18:22:08,,2.10.6,Asian Parent
75921,666d46e1-917a-4782-8f4f-c1732279c709,ok,5,2019-06-01 20:06:26,"Dear Ayah/Bunda Almi Jerto, terima kasih atas ulasannya. Semoga sehat selalu :) ^in",1.21,Hallobumil
46080,9fd175d4-1a37-4a6f-b307-19d908737e66,Sangat membantu,5,2020-02-24 16:38:33,"Hai Bunda! Kami minta maaf ya atas ketidaknyamanannya. Bisakah Bunda log out, lalu log in kembali? Jika Anda masih mengalami masalah yang sama, boleh email kami di app.feedback@theasianparent.com. Jangan lupa kasih bintang 5★ ya, terima kasih! 😊",2.4.2,Asian Parent
27965,ae908182-2992-4103-8164-a491b071bb3b,Sangat membantu,4,2021-08-05 20:06:35,"Hai, Parent! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.7,Asian Parent
