,reviewId,content,score,at,replyContent,appVersion,application
82265,e0916175-384e-4df6-b41a-814398e6ed46,"Aplikasi yang sangat bermanfaat untuk sya yg sedang hamil untuk melihat perkembangan bayi yg ada dalam kandungan. Selain itu banyak juga terdapat fitur-fitur yg sangat bermanfaat didalamnya. Semoga aplkasi nya makin bagus,makin banyak org merasakan manfaatnya.🙏",5,2022-09-17 10:26:30,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, untuk informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif dan pantau penawaran giveaway menarik dari Teman Bumil, terima kasih Mums:)",2.15.1,Teman Bumil
26061,8ba6d835-1a8d-4e2b-a5ec-9f8e533adafe,Bagus aplikasinya,5,2021-09-22 16:30:53,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.28,Asian Parent
31553,d71b3ad8-43a9-419e-a812-21ec79979bf0,Sangat informatif dan menarik,5,2021-04-19 09:33:03,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.5,Asian Parent
12931,6e08afb4-c664-4b6f-8cc5-50ab3b4ee177,Dengan adanya apl Asianparent sangat membantu tentang kehamilan trimester 1 sampai trimester 3! Puas banget dengan apl ny😉,5,2022-07-30 15:10:15,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.11.9,Asian Parent
89420,5e9e44fb-1343-4143-92ba-9618cca6700b,"Hamil pertama kali memang banyak bingungnya, kemudian instagram teman bumil ini lewat di story dan memutuskan untuk download. Dan ternyata memang sebagus feedsnya di instagram dan lebih lengkap lagi di aplikasi, dari umur bayi sejak seminggu smpai nnt insya Allah lahiran, artikel tentang do's dan don't saat hamil sampai dipantau minum air sehari jd rajin dan mudah diikuti. Apalagi tampilannya mudah sekali untuk dipahami dan nyaman tidak ribet meskipun kaya banget isi aplikasinya dengan informasi",5,2022-09-18 20:19:29,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, untuk informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif dan pantau penawaran giveaway menarik dari Teman Bumil, terima kasih Mums:)",2.15.1,Teman Bumil
15607,9c967045-be9e-4d24-9951-f7fb54132fb5,Nice app ..membantu ibu baru sekali,5,2022-04-10 04:33:01,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.15,Asian Parent
1632,2a4afc52-2181-44ac-9757-25bcb9e1e67f,"Aplikasi nya gak bisa kebuka,notif nya dstu error...itu knpa ?",1,2020-04-22 09:41:44,,2.1.2,Diary Bunda
49480,cc18355d-0eb9-49dd-a9bd-da79e5bafc64,Good app,5,2019-10-30 10:43:15,"Hi, Roki! Thank you for your positive feedback. We hope our app features may help you and your baby. Anyway, don’t forget to invite your gang to join theAsianparent app community too! 😊",2.3.2,Asian Parent
20974,667569fe-ea28-4085-91d2-ccfe0a8d2c7f,Membantu sekali..,5,2021-12-24 08:18:07,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.7,Asian Parent
51927,819eaec7-c546-42c2-bef4-5f806326183f,bermanfaat biaa tukar informasi,5,2019-07-18 11:08:33,"Hi, Bunda! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Bunda memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Bunda untuk bergabung di komunitas kami. 😊",2.3.1,Asian Parent
18717,0920498c-a04b-4559-975a-8d51fe8e4b45,Bagus membantu mom dirumah,5,2022-02-02 11:40:33,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.7,Asian Parent
70879,f2a88eac-1efa-4d0a-baf7-b018a38481f1,after entering due date cannot continue with logging in. need to like 3 posts but there are only 2 options. how to continue with that. very disaapointed,1,2019-05-30 10:41:56,"Hi, Ged Tan! Thank you for your feedback. We are sorry for the inconvenience you had to face. You can skip topics that you have to choose. If you still face the same problem, please contact us to app.feedback@theasianparent.com and state your problem and account details. Thank you!",2.3.1,Asian Parent
61780,7b2b81ae-7d4a-4e95-877e-0d60b62ae76c,"this apps its great ,",5,2021-09-26 09:35:05,,2.9.28,Asian Parent
11746,06af9c2d-9e02-4738-a95f-7e46bd95161b,Bagus,5,2022-09-09 17:19:23,"Hai, Parent Chielmia Pesek! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊
",2.12.4,Asian Parent
4939,eecd0f28-7001-467f-8222-f24d816b87d6,"Aplikasinya mudah digunakan dan sangat bermanfaat sekali. Memantau kehamilan jadi mudah karena ada fitur gambar 3Dnya. Banyak bumil juga pengguna apk ini sekarang udah bikin dan join grupnya, saling sharing jadi lebih mudah. Tips masa kehamilan juga ada lengkap dah pokoknya.",5,2024-01-22 21:07:18,"Halo, Parent Cucu! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi dari mulai perkembangan janin, masalah ibu hamil dan pertumbuhan anak. Semoga Anda juga dapat menggunakan fitur di aplikasi theAsianparent (seperti fitur pemantau kehamilan, cari nama bayi, resep dll.) dengan baik ya.😊",2.13.5,Asian Parent
88130,31626638-8861-4119-97a2-4bd11a9d8468,"Aplikasi nya bagus,tapi keseringan minta update",5,2019-02-10 20:55:10,"Hi Mums Tanti Shafira!
Mohon maaf atas ketidaknyamanannya. Saat ini kami masih terus mengembangkan aplikasi Teman Bumil agar semakin mempermudah Mums dalam memperoleh informasi. Ditunggu perkembangan terbaru dari Teman Bumil ya, Mums! :)",1.8.1,Teman Bumil
48189,d9e9b99e-4eee-4734-926d-2c801f3e7a1b,Good,5,2019-12-01 22:13:53,"Hi, Bunda Indri! Terima kasih atas review positifnya. Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.3.1,Asian Parent
78941,7398fcaf-1ccf-4a6f-a5eb-5034beb9547a,"Aplikasi ini sangat bagus.Membantu saya selama menjalani masa kehamilan dengan berbagai permasalahannya.Jadi lebih tenang .Terima kasih teman bumil.,😊😊😊",5,2024-07-13 09:30:43,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, untuk informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif dan pantau penawaran giveaway menarik dari Teman Bumil, terima kasih Mums:)",2.22.3,Teman Bumil
30417,06d87a34-27e6-4641-9cc6-31a287151666,"Aplikasinya bermanfaat, bisa mantau usia kehamilan kita dan perkembangan janin",4,2021-05-16 10:49:50,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.7,Asian Parent
49702,5a1a6260-1e48-4254-991e-cb0501f7486e,Baguuus apk sgt membantu dn bermanfaat,5,2019-10-22 08:32:51,"Hi, Parent! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.3.2,Asian Parent
10639,e6a9bec1-ea7d-4b9c-81da-f1432014730f,Cukup baik,3,2022-10-02 12:51:53,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊",2.12.7,Asian Parent
35695,2a386aa0-3afd-4769-92bb-f03c077bdb75,Sangat bermanfaat untuk saya yang baru belajar menjadi seorang ibu,5,2021-01-28 08:26:32,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.8.3,Asian Parent
45598,240bebf0-8cc5-4dfc-84f1-f735addb87b0,Sangat membatu! Saya Hamil anak pertama dan Belum banyak pengalaman. Di apk ini bisa sharing sesama bumil bahkan saling berpendapat. Good,5,2020-03-08 21:05:48,"Hi, Bunda! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Bunda memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Bunda untuk bergabung di komunitas kami. 😊",2.6.2,Asian Parent
72176,af4c93c7-e9a3-4cc6-b335-aace95307235,Jelek jadi tiba tiba gabisa buka apk jadi loading terus,1,2024-06-03 14:16:53,"Dear Mama rifanti ayu, kami sangat mengerti ketidaknyamanan yang Mama rasakan. Detail kendala yang Mama alami silakan diinformasikan melalui email cs@hallobumil.com agar dapat kami lakukan pengecekan lebih lanjut. #mengertimama",2.4.4,Hallobumil
76058,55f1b407-1fb5-41e7-99fc-4b34fa552ac8,bagus,5,2019-05-16 04:53:03,"Dear Bunda Listya Rahayu, terima kasih atas ulasannya. Semoga aplikasi Hallobumil dapat terus bermanfaat sebagai pendamping kehamilan Bunda. Salam hangat :) ^in",1.16,Hallobumil
11006,4be2cd15-3db8-438a-ba9c-7b3fde18a6dc,Cukup membantu,5,2022-09-23 14:12:18,"Hai, Parent Deby Sun! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini dapat membantu Anda. Semoga Parent bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Parent untuk bergabung di komunitas kami. 😊
",2.12.2,Asian Parent
18915,71380c5d-0636-4656-ba85-01aa4ba50cb2,Alhamdulilah aplikasi ini sangat membantu,4,2022-01-30 13:23:14,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.7,Asian Parent
43396,ee47dbe3-e7bf-41b5-9864-9c41ca261bde,Sangat membatu bagusssss,5,2020-06-16 09:57:29,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.6.17,Asian Parent
35653,5d7cb856-64d7-4958-924a-5e8f8a942b37,Sangat membantu,5,2021-01-29 13:00:27,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.8.3,Asian Parent
10980,09cbc962-8017-4773-89c0-bc72ac7561fd,"Trimakasih asiaparent karena aplikasi ini saya bermanfaat sekali untuk saya yg sedang mengandung anak pertama, banyak artikel yg sangat berguna, animasi perkembangan bayi juga mambuat saya senang jdi bisa membayangkan buah hati saya perkembangannya seperti apa, apalagi ada kolom untuk tanya jawab jadi segala keresahan bisa ditanyakan, bonus ada hadiah bisa tukar poin wihh intinya trimakasih sangat membantu skali asiaparent",5,2022-09-24 08:33:22,"Hai, Parent Sylvia Tan! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊
",2.12.7,Asian Parent
36878,46414ed9-fa03-4f9b-b30f-72a0995c9afa,Bagus apps ini,5,2020-12-30 13:15:48,"Hai, Parent! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",,Asian Parent
40265,1fd04829-4cbe-4024-ae6a-694ba5bfa01b,Trimksih sngt membantu,5,2020-10-09 22:33:13,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.7.11,Asian Parent
38012,848162b0-12d5-40a0-b764-f220d71f6349,Keren,5,2020-12-05 16:45:30,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.7.14,Asian Parent
897,d97ab473-bb16-43e4-be11-3c36a9b5eb65,"Habis di update kenapa semua note nya jadi hilang ya,haddeh...",3,2021-04-09 23:18:38,"Hai Bunda Nietha, mohon maaf atas ketidaknyamanannya dan terima kasih atas masuknnya 🙏🏻 Sebelumnya, apakah boleh diinfokan ke kami alamat email yang Bunda gunakan di akun Diary Bunda-nya? Tim kami akan segera memeriksanya. Terima kasih sebelumnya ya, Bunda 😊",3.0.6,Diary Bunda
68399,2815736e-975b-4bdc-a467-11b2c6f0b8bd,Informative content and article,5,2020-02-08 14:28:57,"Hi Dina! Thank you for your positive feedback. We really appreciate it! ❤️ We hope our app features will help you and your family in many ways. Anyway, don’t forget to invite your gang to join theAsianparent app community too! 😊",2.4.2,Asian Parent
50962,6374d4b9-5f66-4102-85d7-d8a7877eaa15,Abcd,5,2019-09-03 04:36:15,"Hi, Parent! Thank you for your positive feedback. We hope our app features may help you and your baby. Anyway, don’t forget to invite your gang to join theAsianparent app community too! 😊",2.3.1,Asian Parent
53280,6bb359f5-af9a-4c83-bdad-dde38edd7cde,"bisa dpt ilmu lebih banyak tentang kehamilan,dan tumbuh kembang anak,gizi dan kesehatan...😍😍",5,2019-05-16 08:05:02,"Halo, Bunda. Terima kasih atas review positifnya. Kami senang dapat membantu Bunda mendapatkan informasi akurat dalam membantu perkembangan dan pertumbuhan si kecil. Semoga Bunda dapat menggunakan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Bunda untuk bergabung di komunitas kami. 😊",2.3.1,Asian Parent
25072,f8f6565d-b6fa-4fe5-8cb8-6a8f66c73a39,Good,5,2021-10-12 14:46:54,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.31,Asian Parent
56266,6e1ef334-28ce-4ce1-a355-5d9e83c500cb,Nice apps,5,2024-05-26 16:58:55,"Hi! Naaappreciate namin ang positive review mo. ❤️ Sana ay matulungan ka pa ng app sa iyong parenting journey, ikaw man ay pregnant o may baby na. Pinapangako naming papagandahin pa namin ang iyong experience. Imbitahan mo na ang iba mo pang mommy friends na sumali na rin sa theAsianparent community! 😊",3.0.6,Asian Parent
72931,a6eec2b2-1877-40a8-9257-347c88461a29,Aplikasi yang sangat membantuku,5,2022-03-19 06:05:10,"Hallo Mama Dhiva Sayoga, terima kasih atas ulasan dan lima bintangnya. Semoga aplikasi Hallobumil dapat bermanfaat sebagai pendamping kehamilan dan tumbuh kembang Si Kecil nantinya. Sehat selalu :) ^np

",,Hallobumil
55471,bf46482a-0286-4b6e-98fc-72b7ae424ac2,nice,5,2019-02-03 02:05:53,"Halo Bunda, terima kasih banyak atas review positifnya. Semoga kedepannya Bunda dapat menggunakan semua fitur-fitur yang tersedia di aplikasi theAsianparent dengan baik ya! 😊",2.2.5.7,Asian Parent
32652,ff961e8f-15d2-4589-824b-c38132b9fec2,Ok,5,2021-04-02 14:21:11,"Halo, Parent! Terima kasih atas review positifnya. Kami senang Anda bisa mendapatkan manfaat positif dan informasi akurat seputar kehamilan dan/atau parenting dari aplikasi ini. Semoga Anda dapat memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman untuk bergabung di komunitas kami. 😊",2.9.1,Asian Parent
37508,fcc8fa85-09fc-4709-803d-3a23e6dea792,"Aplikasi yg sangat informatif untuk ibu, selama hamil saya pakai aplikasi ini untuk mendapat banyak info yg bermanfaat, tapi setelah saya update terakhir kenapa tiap memasukkan keyword di kolom search, hasil selalu tidak ditemukan? Padahal sebelumnya tidak begini",5,2020-12-17 14:53:40,"Hai, Bunda! Kami minta maaf ya atas ketidaknyamanannya. Saat ini tim kami sedang mencari solusi terbaik untuk menyelesaikan masalah tersebut. Tunggu update dari kami ya. Terima kasih! 😊",2.7.15,Asian Parent
13433,61ec91fd-0133-420a-9a9d-475e17b33564,Apk nya bagus banget jdi tau perkembangan janinku,5,2022-07-16 07:17:06,"Halo, Parent Ainaya Sabila! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi mengenai perkembangan dan pertumbuhan anak Anda. Semoga Anda juga dapat menggunakan fitur di aplikasi theAsianparent (seperti fitur cari nama bayi, resep dll).dengan baik ya.😊
",2.11.9,Asian Parent
66059,a295de3b-8ff7-4648-89f8-88e427e8c5f7,"This app is great. Not just for moms and babies. But for your whole family. I thought it was just a monitoring app. But after I explored the everything, I have enjoyed and learned of all things. A tips and advices are great and good for you. Some are quiet hurt for a solo mom or a irresponsible husband but you could help them instead. But somehow! I have probably redeemed some of your offers but I couldn't get it. Please help me how to get it right, I've been doing the copy and paste but nothin",5,2020-09-30 11:56:17,"Hi Parent! Your glowing review warms our heart - we really appreciate it ❤️ We hope you continue to find our app useful as we accompany you on your parenting journey. We promise to keep improving your experience, too. Don't forget to invite your friends to join theAsianparent app community! 😊",2.7.8,Asian Parent
